query,business_name,review_rating,review_text,review_photos,review_tags,datetime_utc,timestamp,review_id,author_title,author_friend_count,author_photo_count,author_reviews_count,author_location,author_image,author_id,author_url,owner_reply,owner_reply_title,owner_reply_datetime_utc,owner_reply_timestamp,next_page_cursor,page_name,Bank Name
https://www.yelp.com/biz/newtown-savings-bank-shelton-2?osq=Newtown Savings Bank,Newtown Savings Bank,5.0,Best bank around by far. Very helpful. staff are top knotch,[],"{'helpful': 2, 'thanks': 0, 'love_this': 1, 'oh_no': 0}",06/17/2012 14:49:37,1339944577.0,ZY1S2EIhNQQvsxF7EynJDQ,Mike D.,27.0,2.0,91.0,"Watertown, CT",https://s3-media0.fl.yelpcdn.com/photo/CsLRsNjIXLfnFYl25w1XMQ/180s.jpg,EjW5P0V40uTnZXjOfVFHHA,https://www.yelp.com/user_details?userid=EjW5P0V40uTnZXjOfVFHHA,,,,,,newtown-savings-bank-shelton-2_4.csv,Newtown Savings Bank
https://www.yelp.com/biz/savings-bank-of-danbury-danbury?osq=Savings Bank of Danbury,Savings Bank of Danbury,5.0,"A high quality, full service savings bank with VERY helpful employees.
Emma Cardoso, the manager of the Danbury Main St original location is always very accommodating and always very pleasant and helpful for all our banking needs.
This is the bank of choice for us!",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",01/07/2023 17:32:24,1673112744.0,xLjSHjpBAzrfumU48Td0EA,Robert S.,0.0,0.0,1.0,"Danbury, CT",,wIptMpAKVYq_zGwX20qGRQ,https://www.yelp.com/user_details?userid=wIptMpAKVYq_zGwX20qGRQ,,,,,,savings-bank-of-danbury-danbury_6.csv,Essex Savings Bank
https://www.yelp.com/biz/savings-bank-of-danbury-danbury?osq=Savings Bank of Danbury,Savings Bank of Danbury,1.0,"If you have a passbook at this bank, beware. They have just finished an electronics  ""upgrade"" and your interest will not be printed correctly in it. I tried to bring it to their attention and was basically blown off. The Newtown branch totally treated this as a non issue. Their customer service dept. referred me back to the local branch, said they'd call me back twice, never did. Their treatment of me as a customer leaves much, much to be desired. Ignoring the problem won't make it go away SBD!",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",07/30/2018 14:51:28,1532962288.0,gocuZxuUZaiRAesP7GOy6g,Robert P.,0.0,0.0,5.0,"Sandy Hook, CT",,-AWqxMFBwQ8LarAXKum7uw,https://www.yelp.com/user_details?userid=-AWqxMFBwQ8LarAXKum7uw,,,,,,savings-bank-of-danbury-danbury_6.csv,Essex Savings Bank
https://www.yelp.com/biz/union-savings-bank-goshen-2?osq=Union Savings Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,union-savings-bank-goshen-2_5.csv,Union Savings Bank
https://www.yelp.com/biz/torrington-savings-bank-torrington?osq=Torrington Savings Bank,Torrington Savings Bank,1.0,I tried to get in to see my account it was two in the morning I needed to transfer funds this happens a lot unfortunately their second safety measure doesn't work if it sends you a code you don't know it because you can't see it or hear it come through if you want it to ring your phone it doesn't and there's no way to get it to do that after three tries it will block you out for the entire weekend and it has no 24 hour service where a human being can fix it for you you're just out of luck so if you're out of the country or out of the state and you don't even know what your balances it's like not having an account at all,[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",09/18/2023 10:04:08,1695031448.0,UEk6yCbLDHAbHwmGEHSPrg,Sharon D.,0.0,0.0,9.0,"Torrington, CT",,3fmsXQuYDpk2X3b6SCo5Zw,https://www.yelp.com/user_details?userid=3fmsXQuYDpk2X3b6SCo5Zw,,,,,,torrington-savings-bank-torrington_0.csv,Torrington Savings Bank
https://www.yelp.com/biz/torrington-savings-bank-torrington?osq=Torrington Savings Bank,Torrington Savings Bank,5.0,"When my mother's bank left the Torrington area I wanted her to use a more 'national' brand since we lived in different states and it would be easier for me to help her if she used a national brand. 

Her friends encouraged her to use Torrington Savings Bank (TSB) instead. While I wasn't happy with the decision at the time, I am thrilled now. The service is unparalleled. I wish they were a national/global brand so I could use them. Every interaction feels so personal. Staff are committed to helping and know how to do what you need in a single call.

If there were more stars I'd be giving them more stars. They really are amazing.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",08/04/2020 22:06:21,1596578781.0,4TCqnIUEmH6tZ0UC8k1-zw,H C.,0.0,0.0,4.0,"Dallas, TX",,YzJV0FFggHBA-4RMHLkW5A,https://www.yelp.com/user_details?userid=YzJV0FFggHBA-4RMHLkW5A,,,,,,torrington-savings-bank-torrington_0.csv,Torrington Savings Bank
https://www.yelp.com/biz/torrington-savings-bank-torrington?osq=Torrington Savings Bank,Torrington Savings Bank,5.0,Just opened a account at the main street branch. Very nice and helpful and wow free checks.,[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",12/01/2020 16:39:55,1606840795.0,QZtCdthePiMtjMr6lm2l4w,Kim L.,0.0,0.0,6.0,"San Francisco, CA",,ktQCBmtNs-41TXdWRadhJA,https://www.yelp.com/user_details?userid=ktQCBmtNs-41TXdWRadhJA,,,,,,torrington-savings-bank-torrington_0.csv,Torrington Savings Bank
https://www.yelp.com/biz/torrington-savings-bank-torrington?osq=Torrington Savings Bank,Torrington Savings Bank,4.0,"I just refinanced with Torrington Savings Bank. Very pleasant people to work with, and they have some great rates available. What else can I say?",[],"{'helpful': 2, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",06/14/2009 14:58:50,1244991530.0,dzfgzSqXAG5l0R0KjOHulw,Pete E.,23.0,54.0,212.0,"Torrington, CT",https://s3-media0.fl.yelpcdn.com/photo/zcgrQGFRwGySzEHm_Ziytg/180s.jpg,8_UqiBek6or5-JZ-dWbNbg,https://www.yelp.com/user_details?userid=8_UqiBek6or5-JZ-dWbNbg,,,,,,torrington-savings-bank-torrington_0.csv,Torrington Savings Bank
https://www.yelp.com/biz/torrington-savings-bank-torrington?osq=Torrington Savings Bank,Torrington Savings Bank,4.0,They are very detail oriented The customer service woman have always been great! The Tellers depends on who you get. When Target had the breach they already ha a new card out I me before I knew there was a problem I was very thankful for that. Banks are always clean good hours and good parking at the one across from Wendy's,[],"{'helpful': 1, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",04/14/2015 01:49:23,1428976163.0,HNvdc0VAtvnADwsOibo2Zg,LYNN J.,0.0,0.0,16.0,"Torrington, CT",https://s3-media0.fl.yelpcdn.com/photo/75CxhdH1WCmRwFuY_7ikdQ/180s.jpg,9noGrMhnUJztJI_tRVL9fw,https://www.yelp.com/user_details?userid=9noGrMhnUJztJI_tRVL9fw,,,,,,torrington-savings-bank-torrington_0.csv,Torrington Savings Bank
https://www.yelp.com/biz/torrington-savings-bank-torrington?osq=Torrington Savings Bank,Torrington Savings Bank,2.0,"Other lenders tend to recommend TSB if you have any kind if minor credit issues and you need a loan, they say because a local bank usually has more leverage.  I get it is not TSB's fault that other lenders say this but TSB dose claim to have excellent customer service , excessive knowledge of loans,  and can offer real hometown banking.  This may be true if you earn 50-100 thousand dollars are year and bank with them, or you have stellar credit.  If you do not fall into any of these categories forget it , not only will you be denied without any opportunity to speak with someone ( if you apply online ) , you also will not hear ANYTHING from anyone in regards to your loan status. You can call , email and you will just get the run around, and in the end just get a letter in the mail saying your denied.  The letter they sent me said my credit was just barley 500, but I have reports directly from all 3 credit bureau's and they all matched at 660.  I tried to get a opportunity to show them this and question why they where 160 points less but was never given the opportunity , they just didn't want to hear it.    I went with another local lender and was very pleased with there professionalism , courtesy and communication even though they could not help me now, they are helping me get where I need to be so they can offer me a excellent loan and rate in another 6 months.  So if you have challenged credit move on to someone else don't waist your time.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",09/12/2019 19:17:00,1568315820.0,IXbHT1XrdXjBaldb2ywP9A,Matt F.,0.0,0.0,1.0,"Litchfield, CT",,RcLS0gfP_WbbWgdLXf1fEA,https://www.yelp.com/user_details?userid=RcLS0gfP_WbbWgdLXf1fEA,,,,,,torrington-savings-bank-torrington_0.csv,Torrington Savings Bank
https://www.yelp.com/biz/torrington-savings-bank-torrington?osq=Torrington Savings Bank,Torrington Savings Bank,5.0,"Never thought I would review a bank but I saw them listed here and decided it was appropriate.  I have done business with them for years.  They have been around for like 100 years and will be around for a lot longer.  A true hometown bank.  They're from the area and they understand it.  They hold onto all of the mortgages they write, and I'll bet they have written very, very few bad loans over the years.  Makes me feel even more angry about taxpayer bailouts of so many other greedy know-nothing banks who were out to give no income verification loans to any idiot they could sell one to, because the banks never intended to hold onto the loans in the first place, but rather sell them to be camouflaged into derivatives to be sold to other, unsuspecting fools.  Well, off my soapbox.  I don't expect TSB to ever be swallowed up by a megabank, and as long as they remain the same hometown bank, they've got my business.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",01/09/2010 03:11:32,1263006692.0,0EKeKcUfUPmPFArh9y4RUQ,Jim H.,2.0,0.0,31.0,"Torrington, CT",,oMqZps1x86XPJNxUyy2G8Q,https://www.yelp.com/user_details?userid=oMqZps1x86XPJNxUyy2G8Q,,,,,,torrington-savings-bank-torrington_0.csv,Torrington Savings Bank
https://www.yelp.com/biz/union-savings-bank-sharon?osq=Union Savings Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,union-savings-bank-sharon_8.csv,Union Savings Bank
https://www.yelp.com/biz/thomaston-savings-bank-oakville?osq=Thomaston Savings Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,thomaston-savings-bank-oakville_8.csv,Thomaston Savings Bank
https://www.yelp.com/biz/savings-bank-of-danbury-brookfield?osq=Savings Bank of Danbury,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,savings-bank-of-danbury-brookfield_8.csv,Essex Savings Bank
https://www.yelp.com/biz/guilford-savings-bank-madison?osq=Guilford Savings Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,guilford-savings-bank-madison_3.csv,Guilford Savings Bank
https://www.yelp.com/biz/guilford-savings-bank-old-saybrook?osq=Guilford Savings Bank,Guilford Savings Bank,1.0,"If you are looking for traditional ,community oriented ,helpful friendly communicating banking do NOT bank here.My parents selected this bank to mortgage our home .After making months of timely payments my parents were hit by an unexpected changes and quickly fell behind in our home mrtg payments.My parents have asked GSb to work with them  to keep their home and  to resume mrtg payments.My parents managed to obtain  little more than 90% of the mortgage arrearage .This bank chooses to put us out of our house instead of forgiving the less than 10% or some of the fees or working with them on the little less than 10% shy of the arrearage  to keep our home.The GSB will gladly take your business your money AND YOUR HOME.My parents have yet been offered any workable solution .",[],"{'helpful': 1, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",09/27/2011 00:39:57,1317083997.0,v0eZ4lUpxVg_XTzj49fKdA,jason d.,0.0,0.0,1.0,"Old Saybrook, CT",,mo3CgQOQQwn6JxLcUM-Hvg,https://www.yelp.com/user_details?userid=mo3CgQOQQwn6JxLcUM-Hvg,,,,,,guilford-savings-bank-old-saybrook_0.csv,Guilford Savings Bank
https://www.yelp.com/biz/jewett-city-savings-bank-dayville?osq=Jewett City Savings Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,jewett-city-savings-bank-dayville_2.csv,Jewett City Savings Bank
https://www.yelp.com/biz/chelsea-groton-bank-norwich-4?osq=Chelsea Groton Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,chelsea-groton-bank-norwich-4_5.csv,Chelsea Gronto Bank
https://www.yelp.com/biz/first-county-bank-new-canaan?osq=First County Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,first-county-bank-new-canaan_9.csv,First Bank of Greenwich
https://www.yelp.com/biz/union-savings-bank-danbury-5?osq=Union Savings Bank,Union Savings Bank,1.0,"I have been a customer here for over a decade, since I was a teenager. A few months ago, I needed a stop payment on a check, which they refused to do with out a $30 charge. I told them I was going to wait until I moved and changed jobs (as I was in the middle of a cross country move), and close my account, which they refused. Now I just called to cancel and they offered to do the stop payment for free. I refused and wanted to close the account, which they won't do over the phone and a requiring a notarized letter. I told them I would just let the account sit empty then. They said eventually it would go dormant and close. Their customer service has gone so far downhill, it's disgusting.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",11/03/2016 17:38:07,1478194687.0,qVGQ5ozqurnBo5QLwqW4sQ,Amber T.,0.0,0.0,1.0,"Broomfield, CO",https://s3-media0.fl.yelpcdn.com/photo/ntGx72U2RpKq-c_MeuhZ6w/180s.jpg,2FhrR_32O0KQY1lYAy27jg,https://www.yelp.com/user_details?userid=2FhrR_32O0KQY1lYAy27jg,,,,,,union-savings-bank-danbury-5_17.csv,Union Savings Bank
https://www.yelp.com/biz/union-savings-bank-danbury-5?osq=Union Savings Bank,Union Savings Bank,1.0,"Really? The day after Christmas, they decided to close? Ignoring the needs of customers that might need to use the bank the day after and closing a financial institution whose hours may be governed by FEDERAL rules? Someone needs to investigate WHY they completely closed all weekend!",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",12/26/2015 17:00:32,1451149232.0,7obkB0lXd0tpqFEDwLtbkA,Cindy O.,52.0,0.0,9.0,"Danbury, CT",https://s3-media0.fl.yelpcdn.com/photo/zDTFRJXzgzhvJCxrFqj-vA/180s.jpg,igHPSqSrF4NmDN_F8Kp7Og,https://www.yelp.com/user_details?userid=igHPSqSrF4NmDN_F8Kp7Og,,,,,,union-savings-bank-danbury-5_17.csv,Union Savings Bank
https://www.yelp.com/biz/union-savings-bank-danbury-5?osq=Union Savings Bank,Union Savings Bank,1.0,"Stay away from this bank. They send you a new card in about two weeks, slowest cheapest way possible and the security is not trustworthy. They will cut your card off if you try to ping the card at all. Making it impossible to use the card for a week.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 1, 'oh_no': 0}",03/21/2015 20:55:33,1426971333.0,Ueefx5mqLPuAUXMcUGSWpA,Matt E.,7.0,40.0,63.0,"Jackson, WY",https://s3-media0.fl.yelpcdn.com/photo/keziKxZhOCs7xXTHIRqVcQ/180s.jpg,0yf0_kcWi_UKNeqgfR1S6g,https://www.yelp.com/user_details?userid=0yf0_kcWi_UKNeqgfR1S6g,,,,,,union-savings-bank-danbury-5_17.csv,Union Savings Bank
https://www.yelp.com/biz/union-savings-bank-danbury-5?osq=Union Savings Bank,Union Savings Bank,1.0,"Use to think this was a nice small town bank, now that they want to charge me $5 to cash my paycheck I realized it is just another blood sucking bank that doesn't care about people.",[],"{'helpful': 1, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",03/21/2014 17:51:35,1395424295.0,rYNzh9QZL7vCeJw7iAJFLQ,Chris G.,23.0,12.0,43.0,"New Milford, CT",https://s3-media0.fl.yelpcdn.com/photo/2qgIPxYZu7MkAUYwHNFjrg/180s.jpg,wZTqiyEGskseH2ixnUUt7g,https://www.yelp.com/user_details?userid=wZTqiyEGskseH2ixnUUt7g,,,,,,union-savings-bank-danbury-5_17.csv,Union Savings Bank
https://www.yelp.com/biz/union-savings-bank-danbury-5?osq=Union Savings Bank,Union Savings Bank,1.0,"I really don't like that I couldn't send flowers and a gift basket to Canada for my aunt's funeral on time, without them blocking the card.  Did you know you cannot use the Union Savings Debit Card for any transactions overseas including Canada? It's actually better and cheaper and safer to stop banking there altogether and get a PayPal account which has less fees and is more progressive. They eventually unblocked the card for me for 24 hours. So wait, I can use my own money? That's just unreal. Dear Union Savings Bank Corporate, If you're having problems with fraud overseas you need to build a robust security system, not limit the usage of your customers money. And more importantly, not ask customers to come in a branch and sign a release. That makes no sense. What if The customer was actually in Canada? Customers should be notified via  email that their transaction didn't go through, then be linked to their online account where they can go through a list of security questions and be allowed to charge what they want, wherever they want. Limiting the use of ones money is bad banking. I feel bad for the nice people working at the bank locally in Litchfield that have to enforce these bogus policies. Give them a break too. They don't like having to say ""no"" all the time either.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 1, 'oh_no': 0}",05/08/2014 15:08:17,1399561697.0,Te_hCTiTVa7-o6cWg5_4Ew,Paul B.,186.0,262.0,179.0,"New Haven, CT",https://s3-media0.fl.yelpcdn.com/photo/QgKxXYxAmCd-tG9XN4YujQ/180s.jpg,yV9NpQypmc5ME9FgJNQQxg,https://www.yelp.com/user_details?userid=yV9NpQypmc5ME9FgJNQQxg,,,,,,union-savings-bank-danbury-5_17.csv,Union Savings Bank
https://www.yelp.com/biz/union-savings-bank-danbury-5?osq=Union Savings Bank,Union Savings Bank,5.0,"the best bank- as their logo says,  ""big enough to help you, small enough to know you"".  I am always greeted by name, and I love the coffee they always have perking.
Whenever I need  some extra help, I go to Sam.  He is the customer service rep, and goes out of his way for the customer.  They are even open till 7:00 pm  on friday!   Your money is safe there :-)",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",07/14/2012 19:21:07,1342293667.0,eSx4enWsjmDDPW0nzv7fLA,Lilly S.,0.0,0.0,10.0,"Danbury, CT",,hlBwZavh2Qj6hps1-eQJPg,https://www.yelp.com/user_details?userid=hlBwZavh2Qj6hps1-eQJPg,,,,,,union-savings-bank-danbury-5_17.csv,Union Savings Bank
https://www.yelp.com/biz/union-savings-bank-danbury-5?osq=Union Savings Bank,Union Savings Bank,2.0,"True, your money may be safe there, but only when you can actually access it. After having lived in a large city and then moving to NWCT I was looking forward to slowing down a bit and enjoying a more relaxed, personal environment. But Union Savings is waaaay too laid back.
Yes, they are nice at the branches, for the most part. I was denied notary services from the branch manager because she ""didn't feel comfortable"" signing the form as she ""hadn't seen one of these particular forms before."" So? It was a legal form. 
My biggest problem was that if I deposited any kind of check on a Friday, it wasn't available until the following Tuesday. If that Monday happened to be a holiday, funds were available the following Wednesday. Today I attempted to log in to my online banking account and I miss-typed my password three times. My account access was blocked and I was prompted to call customer service. Ok, that's cool, you are simply protecting me from fraud. But when I went to call customer service I was told, via a recording, that they do not hold Sunday hours. What would I do if my debit card was stolen? Wait until after the weekend to call? 
Tomorrow morning I will be closing my account with Union Savings and going back to the big, bad (yet proficient-at-their-jobs!) BOA",[],"{'helpful': 3, 'thanks': 0, 'love_this': 1, 'oh_no': 0}",02/24/2013 11:20:36,1361704836.0,9B_0Fd-jC-CmCk5Aq4WJUg,Matt W.,0.0,0.0,4.0,"Kent, CT",,R6fwgMlHTR1PTPxtesaR0g,https://www.yelp.com/user_details?userid=R6fwgMlHTR1PTPxtesaR0g,,,,,,union-savings-bank-danbury-5_17.csv,Union Savings Bank
https://www.yelp.com/biz/union-savings-bank-danbury-5?osq=Union Savings Bank,Union Savings Bank,1.0,"Union Bank has no policy or concern for anyone who has any kind of health problem, never mind a life threatening one like I have. There only concern is the bottom line.. I have never been treated with less concern in my 35+ years in business. I have been made offers and then had them rec ended without explanation. Do Not Do business with Union Bank if you might ever get ill, you will not get any help from the people that I have delt with at this bank. I have to think that the management cannot know what is going on with there customers that have legitimate problems and are not trying to stiff the bank out of money.    Please feel free to ad your experience, I can't be the only one that has become ill at know fault of there own.",[],"{'helpful': 1, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",03/25/2013 14:31:44,1364221904.0,hgKrruyi4YLRd-ifKwje8Q,T M.,0.0,0.0,2.0,"Torrington, CT",,d206Cs7I53MevHtOCpSsoA,https://www.yelp.com/user_details?userid=d206Cs7I53MevHtOCpSsoA,,,,,,union-savings-bank-danbury-5_17.csv,Union Savings Bank
https://www.yelp.com/biz/union-savings-bank-danbury-5?osq=Union Savings Bank,Union Savings Bank,1.0,"Rather than go with a large bank like Wells Fargo, I chose this small local bank for my new business to work within my community.  Everything is going great. I just hired my first employee but in terms of this bank  I am not at all pleased.  I needed to make an international swift wire transfer from Europe.  I called the bank at 8:45am; 9:00am; and 9:30am to get information to make the transfer as the Union Savings Bank website posts the Washington Depot bank branch hours starting at 8:30am.   In Europe transfers won't be processed after 3pm.  It is now 9:40am EST and 2:40pm in Europe.  Each time I called the branch I got a recording saying that the bank was closed. This is really unacceptable.  I also called the phone number of the head of business banking and got a recording as well.  People at the branch are of course very nice which is great but all the smiles are useless if a bank can't serve the business needs of its customers. I didn't want to post this as I like the people at the branch.  However,  I am getting ready to close my account and go with the Wells Fargo branch in Woodbury.  Whoever is the head of Union Savings Bank I hope they read these yelp comments and tighten up the bank.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",02/14/2014 15:48:33,1392392913.0,QlOlxnafV_kE5j9-ueuW8Q,Peter L.,0.0,0.0,1.0,"Washington, CT",,40SuOHkmr6IZmk2_aEE_oA,https://www.yelp.com/user_details?userid=40SuOHkmr6IZmk2_aEE_oA,,,,,,union-savings-bank-danbury-5_17.csv,Union Savings Bank
https://www.yelp.com/biz/newtown-savings-bank-bethel-2?osq=Newtown Savings Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,newtown-savings-bank-bethel-2_1.csv,Newtown Savings Bank
https://www.yelp.com/biz/jewett-city-savings-bank-jewett-city?osq=Jewett City Savings Bank,Jewett City Savings Bank,5.0,"Great tellers in the two banks that I use, Jewett City and Preston.   They know my name and are always ready to help and even make suggestions.   It is the perfect hometown bank!",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",08/31/2018 13:48:16,1535723296.0,CbBoG4eZvt_6r9bdoslG1w,Linda C.,0.0,0.0,2.0,"Preston, CT",https://s3-media0.fl.yelpcdn.com/photo/ZGFnLXYZ2s0Qi4pn7BB0DQ/180s.jpg,LkhthLc3FFWeB6Ymogw2LQ,https://www.yelp.com/user_details?userid=LkhthLc3FFWeB6Ymogw2LQ,,,,,,jewett-city-savings-bank-jewett-city_0.csv,Jewett City Savings Bank
https://www.yelp.com/biz/jewett-city-savings-bank-jewett-city?osq=Jewett City Savings Bank,Jewett City Savings Bank,1.0,"Be prepared for fees if you're not the best bookkeeper. I made an online credit card payment to my cardholder which was a bit more than the amount in my checking account because I didn't account for my insurance payment being deducted at the same time. My savings account had a more than adequate amount to cover the difference, however, the two were not linked. Ultimately, this led to three separate $27 fees. I don't have extra to spend on their ridiculous fees. Not only have I been a customer for years, I've had direct deposit for all of those years. Never again Jewett City, consider that my one time donation to any cause in your town.",['https://s3-media0.fl.yelpcdn.com/bphoto/RrMLQCN18mTEGl6hKjm_tg/348s.jpg'],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",11/06/2016 17:31:54,1478453514.0,SVQt223ybgqpgtYaygOw8w,Rena S.,30.0,21.0,10.0,"Lisbon, CT",https://s3-media0.fl.yelpcdn.com/photo/7f4f5SXGnFEi5Q0Tb98QnQ/180s.jpg,FyAUYPXQlDprojBveyzGBg,https://www.yelp.com/user_details?userid=FyAUYPXQlDprojBveyzGBg,,,,,,jewett-city-savings-bank-jewett-city_0.csv,Jewett City Savings Bank
https://www.yelp.com/biz/jewett-city-savings-bank-jewett-city?osq=Jewett City Savings Bank,Jewett City Savings Bank,5.0,I love this bank only cause they have a coin machine so now I don't need to go to coin star thank god,[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",04/25/2019 09:44:45,1556185485.0,eQH7KYqZAGe9HsfWfF0lEA,Matthew C.,0.0,0.0,17.0,"Griswold, CT",https://s3-media0.fl.yelpcdn.com/photo/wuqFMUj1Jl7VzBpUnONghg/180s.jpg,_c4ozxqRuZDdxmwrIYcdUw,https://www.yelp.com/user_details?userid=_c4ozxqRuZDdxmwrIYcdUw,,,,,,jewett-city-savings-bank-jewett-city_0.csv,Jewett City Savings Bank
https://www.yelp.com/biz/jewett-city-savings-bank-jewett-city?osq=Jewett City Savings Bank,Jewett City Savings Bank,1.0,"The tellers are probably the rudest I have ever seen in any bank anywhere with the exception of a few. I keep a low amount in my checking just for the purpose of paying bills. I keep a small amount in my savings which is linked to my checking in case there is an overdraft. I receive an amount every two weeks in order to pay some local bills, credit cards, etc. Sometimes the amount of the check is higher than the amount in the checking and savings put together. Not by much. Each time the teller has to go through the drill of telling me that she/he has to place a hold on the money in my checking until the incoming check clears. Then they go and print something that they read to me, make me sign, and then send me on my way. The last time, a new teller had to check with a senior teller who scrutinized the check and loudly announced ""What is this? Alimony?"" Very loudly. I hate to tell the rude people at this bank - when I look at my accounts online, the hold happens automatically. Electronically. The warning is above the checking account online. And it comes off after the two day hold is up. The incoming check has never bounced. So what is the point of embarrassing me as a customer, making me wait until they print something (which I immediately shred), and then read it aloud to me as if I were mentally challenged.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",03/12/2017 22:00:00,1489356000.0,q-oOVhT-863JHv2iJ-lqdQ,Karen C.,0.0,0.0,5.0,"Griswold, CT",,uBzMPAmYT631TDVJLGiXrg,https://www.yelp.com/user_details?userid=uBzMPAmYT631TDVJLGiXrg,,,,,,jewett-city-savings-bank-jewett-city_0.csv,Jewett City Savings Bank
https://www.yelp.com/biz/union-savings-bank-new-milford-2?osq=Union Savings Bank,Union Savings Bank,3.0,"Large Union savings Bank, easy to get to.  However, they charge you $5 to cash a check if you do not have an account with them.  While a one time deal is no big deal it does add up when you cash a check with them every week.  

It doesn't pay for us to open an account here because we live in a town without a USB, but my husbands company uses USB for payroll.",[],"{'helpful': 1, 'thanks': 0, 'love_this': 1, 'oh_no': 0}",07/09/2015 00:37:37,1436402257.0,fL9Cr3Vt3LrIkjBC3_-fUQ,Amanda M.,439.0,369.0,260.0,"Waterbury, CT",https://s3-media0.fl.yelpcdn.com/photo/SBe2XSAi61JO2wjkV4GQjQ/180s.jpg,LIklCQJhth87sBBxmBGxgg,https://www.yelp.com/user_details?userid=LIklCQJhth87sBBxmBGxgg,,,,,,union-savings-bank-new-milford-2_7.csv,Union Savings Bank
https://www.yelp.com/biz/northwest-community-bank-simsbury-3?osq=Northwest Community Bank,Northwest Community Bank,5.0,"So glad to have a NWCB so close! Love this bank, I've been a customer for over 10 years and plan to do so for as long as I'm able. Would recommend to any new customer or young adult who is looking for their first checking or savings account locally.",[],"{'helpful': 2, 'thanks': 0, 'love_this': 1, 'oh_no': 0}",06/13/2021 18:59:48,1623610788.0,Xq8EAwXZz2eTYkflKP0-WA,Joe B.,588.0,5723.0,980.0,"Hartford, CT",https://s3-media0.fl.yelpcdn.com/photo/ZinEmwRHApQCRFFHHqUbSA/180s.jpg,Eaxw-hkE9NiMtrG5DQHpSw,https://www.yelp.com/user_details?userid=Eaxw-hkE9NiMtrG5DQHpSw,,,,,,northwest-community-bank-simsbury-3_2.csv,Northwest Community Bank
https://www.yelp.com/biz/fairfield-county-savings-bank-norwalk-3?osq=Fairfield County Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,fairfield-county-savings-bank-norwalk-3_3.csv,Fairfield County Bank
