datetime,author_title,review_text,review_rating,File Name,Bank Name
08/30/2020 12:26:42,Dana Jamal,"The staff at the Bridgeport Branch are amazing! They are friendly, knowledgeable and help in any way they can. We only use this branch for all our needs. Keep up the great work!",5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
10/27/2021 14:37:12,"Bradley Law Group,LLC Attorney Dennis Bradley",Ann Smith and all the women at the Bridgeport branch are very professional and friendly. When I needed help with my PPP they made sure it got done! Amazing people!,5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
01/30/2021 11:21:45,Edward Nieves,"Great experience going to this bank. The ladies are always very helpful and kind. Thank you Veronica, Ana, Paola and Janina. Great staff.",5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
03/01/2022 17:32:20,gabriel ramos,"Another great transaction a FCB.  The staff is also pleasant and helpful.  Added bonus, they have treats for our Best Friends.  Thanks",5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
03/25/2022 19:05:17,Anthony Corona,We love to do business with Fairfield County Bank!  The staff is awesome and super friendly!  When we walk in there we are treated like family :),5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
04/13/2022 14:12:51,Steph Luv,Veronica is amazing wonderful I just Love my branch beautiful place everyone is always amazing but Miss Veronica has to stand out because she is awesome,5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
03/03/2022 13:57:14,Mark IV,"Been Banking here 10+ years. Veronica, Anna, Odette & rest of the staff are exceptional. Phenomenal service!",5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
09/07/2020 14:02:08,Williemae Ricks,"I have been with FCB for many years and their customer service has never changed, all the employees, always make you feel important regardless of the about you may have in your account is why I give them a five-star rating!",5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
12/02/2021 04:21:47,Firmina Faneca,"So pleased and surprised to have a bag of candy at the drive up window waiting for me! What a nice treat for the Halloween , these girls deserves a 5 star rating.",5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
04/19/2021 20:00:50,Double A Stone,"Thank yo  much to the crew at the Bridgeport branch, you girls are THE BEST FOR REAL. LOVE LOVE LOVE the customer service and the care you girl give to customer. Keep up the good work.",5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
02/18/2022 01:56:07,LUIS E RIVERA,"great customer service. also giving a warm welcome when you walk in the bank. always will to be helpful. and to all the ladies that are in this branch thank you for all you do
Luis",5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
09/25/2020 16:59:01,Sandra Teixeira,"I have been coming to this branch for  over 10 years. The branch manager is incredible helpful, everyone on at this location is kind, patient and extremely efficient. I have no complains, only good experiences. Highly recommended!",5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
09/25/2020 16:22:44,Vivi Buiati,"Exceptional Team, the entire Fairfield County Bridgeport branch is very welcoming and takes in each client with care and dedication. I highly recommend them.",5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
02/11/2022 21:38:14,Sampson Brantley,I was there today at 250pm to cash a check..after the bank manager spoke to the person who owned the account i still had problems...they wanted me to fill out all this paper work for a 90 dollar check to be cashed even after the spoke to my boss twice on the phone..i think it was a little color thing..but i had my ID so there should not have been a problem and the check was from that back....very poor costumer sevice...after she spoke with my boss she never came back to the window to help me period so i was there for 35 mins all over a 90 dollar check...so we will be lokking for a different back that you for your help Veronica,1,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
06/03/2022 16:58:32,Shaheja Jerry,Veronica from the bpt bank is outstanding. She helps me out every time I have a issue with my account or card. Thanks for all you do I appreciate you,5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
03/11/2022 23:21:54,Bryant Ebron,I have been a customer for some time and I consider all a part of a family to me. Veronica has been very professional and very courteous.,5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
05/14/2022 13:28:05,Nicole Paul,"I love this Bank Branch.... The staff are professional, knowledgeable, and kind. Thanks for all your assistance Janina, Veronica and More😁.",5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
10/29/2021 14:41:23,Je Liquor,"Great customer service by Janina, Veronica, Ana and Odette. I feeling  like family. Thank you ladies for the awesome  customer service!!",5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
07/21/2023 17:58:24,Mylz Voss,Thanks for the supportive help at FCB Veronica you’re truly a blessing!,5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
10/25/2021 15:26:24,Luigi C,"FCB is great, Veronica and her team are always available and helpful when we need them, thanks!!",5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
01/30/2021 00:01:10,Cindy Burgos,"The Bridgeport office is a pleasure to deal with. Ana Smith is extremely helpful, knowledgeable and awesome to her customers.",5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
01/28/2021 03:38:08,Eyad Jamal,Awesome branch. Love dealing with the staff at this branch. Great service even better atmosphere! Very professional and courteous. Keep up the great job!,5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
02/18/2022 16:58:04,Israel Colon,Always a great experience banking with Fairfield county bank. Love the staff always ready to help real friendly 🤪👍🏼,5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
02/28/2022 17:18:50,Eric Moutinho,",The best service and nicest staff! Odette,Veronica,Anna and the rest of the staff are always a big help.",5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
07/27/2023 17:08:04,Omar Ahmed,Deirtra was the best. She helps me with anything I need.,5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
04/24/2023 15:05:24,Daniel Essex,Very good service with helpful polite employees who make you feel like part of the family.,5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
04/28/2022 16:14:34,Allen Pearson,"First of all I like to thank everyone who helped me at the bank , the service was courteous well mannered, professional and all around a blessing",5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
06/04/2022 14:30:48,Alex Smith,Best staff around. Beyond friendly and helpful. I feel a part of the family when I come in to the branch.,5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
01/29/2021 21:08:14,Ankit Patel,"Always pleasure to walk in , they provide best customer service it’s always nice see Veronica , Paula , Ana and janina",5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
03/16/2024 15:28:28,Zajah Divine,Very helpful and sweet,5,Fairfield County Bank_ChIJN71NwvQO6IkRPGdXa3ogiQo.csv,Ion Bank
11/01/2023 05:59:00,Ted “Badweather!” Chaffee,"Drive through was vary, very slow, and it is very slow.
Then I was told I had to go inside, after waiting, nothing over $1000. At the drive-through. Need to go inside.🎤🎧😎",2,Jewett City Savings Bank_ChIJq_7szUB45okRNqP-1-_RPJA.csv,First Bank of Greenwich
11/10/2022 00:59:55,Victoria Almonte,My husband Max Almonte stops by weekly. He loves the customer service! He is treated with respect always. We must say April is a tremendous asset to the bank family.,5,Jewett City Savings Bank_ChIJq_7szUB45okRNqP-1-_RPJA.csv,First Bank of Greenwich
10/22/2021 00:04:26,Meghan Mallett,"Professional tellers who are prompt, kind and efficient. Recently needed some assistance with an issue, they (April) took the time to do some research and had paperwork ready for me within an hour. We’ve used them for years and have always had a great experience!",5,Jewett City Savings Bank_ChIJq_7szUB45okRNqP-1-_RPJA.csv,First Bank of Greenwich
05/27/2022 14:57:46,Julie Kikla,"I worked with this bank for almost four years. They did not support from the minute we closed the small business loan. Further, though payments were being made, they still demanded the loan due while our business was fully impacted from Covid. They also sent miscalculated payments (clearly in their favor), and when it came to SBA assistance programs, we had to follow up with them to share the latest. There are many banks out there who will treat you like a human and work with you when you face difficulty (like a global pandemic). This is not one of them. If looking for a personal or business loan, save yourself the pain and frustration of working with this robotic team and find somewhere else.",1,Jewett City Savings Bank_ChIJq_7szUB45okRNqP-1-_RPJA.csv,First Bank of Greenwich
04/24/2020 13:58:23,dolandlydia,"This bank has been very efficient and personal. I had bought a house in 2009, was financed by liberty mutual, they ended up selling my mortgage several times to huge faceless institutions.. When I finally remortgage with them cut my interest my 2 percents, have went to bat for me with my former bank and insurance company. Also a year later I had a personal tragedy and needed to get my hands on 25000, they gave it to me. I have confidence and security with bank. I recommend them highly. They are truly a small town bank. Just what I was looking for. Not a faceless banking institution.",5,Jewett City Savings Bank_ChIJq_7szUB45okRNqP-1-_RPJA.csv,First Bank of Greenwich
01/17/2018 17:01:53,Jeff McCarthy,"This place is seres the rich not the mundane. The jokes they tell about the locals while waiting in line are offensive. The place is never busy, but it always takes 20 minutes to get serviced. The coin machine is down, they do not like to count change and they’ll let you know it. Unprofessional and overall inadequate. If you can go to another bank do so. Unless you’re wealthy and White, the. You’ll fit right in.",1,Jewett City Savings Bank_ChIJq_7szUB45okRNqP-1-_RPJA.csv,First Bank of Greenwich
06/17/2021 12:21:05,Joseph Sabolesky,"I have had many great experiences with Jewett City Savings Bank. They are professional, efficient. Accomodating to all my questions and banking needs.
I have recommended this bank to many friends.",5,Jewett City Savings Bank_ChIJq_7szUB45okRNqP-1-_RPJA.csv,First Bank of Greenwich
